,TITLE,CATEGORY,flg
459,1779 2441 25 1370 2442 5661 7552 32 538 247 17 2,e,train
460,31 28 15 60 56 2166 365 116 2167 5662 19 7553 660 2,e,train
461,5663 1274 1263 5664 1275 1780,t,train
462,47 2443 1172 18 0 7554 430 0 2771 1 0,b,train
463,0 0 7555 402 39 7556 26 0 18 1073,e,train
464,1747 0 369 7557 13 1371 7558 7559,e,train
465,7 3132 746 0 3653 0 499 10 7560 4460 1372,t,train
466,12 747 785 3186 9 0 0 108 5665,t,train
467,7561 1954 1274 273 17 2444 7562 7563 1772,e,train
468,218 3759 628 254 103 164 0 0 687 338,b,train
469,280 5666 3675 23 5667 1 14 1065 15 1781 0 5 14 298 530 348 2,t,train
470,30 4516 0 52 3760 140 79 2710 0 0 5 2,e,train
471,2772 1955 1276 457 106 429 445 515 22 0 11 273 17 2,e,train
472,1451 2445 7564 2168 1234 1482 1 2389 14 719,b,train
473,1277 42 7565 4517 3761 3762 7566 1956 3187 40,t,train
474,687 325 10 218 338 20 2446 5 0 7567 7568,b,train
475,31 28 140 3763 4 7569 651 516 4 650,e,train
476,1353 337 8 1353 337 556 5569 197 10 947 28,e,train
477,7 0 0 5668 7570 4 238 0 223 1614 648 930,b,train
478,7 0 661 993 792 39 1094 2401 7571,b,train
479,216 4518 75 316 12 221 68 123 1764,b,train
480,1483 27 51 846 3188 0 10 0 200 4 231,b,train
481,149 3189 9 1098 4519 1782 5669 140 7572,e,train
482,1949 4 0 432 3190 259 24 452,b,train
483,2169 1099 192 1 0 240 164 1586 7573 633 2741,b,train
484,11 303 17 0 13 3191 23 0 4520 91 1484 13 2,e,train
485,7 7574 1485 7575 1615 386 3764 10 1100 5670,b,train
486,7 0 1 658 1476 210 29 34 1 3765 360 39 5671 635,b,train
487,328 1957 3766 12 5672 4 0 8 1783,b,train
488,7 0 1 113 5673 1 544 2157 1784 263,b,train
489,136 2447 3767 75 126 7576,e,train
490,7 0 834 627 4521 327 4522 45 165,b,train
491,1336 2688 8 1336 2688 3192 31 28,e,train
492,1190 1 7577 5 428 354 26 899 24 2773,b,train
493,470 90 3193 0 0 5674 5675 506 11 0 9 11 2,e,train
494,4523 0 1958 1959 13 4524 3155 22 5676 5677 2,t,train
495,64 76 556 1 3194 133 185,e,train
496,160 2774 234 3195 3768 360 5 1235 1246 3769,b,train
497,1723 5633 9 1960 7578 116 397 1961 2391 1373 0 900 5678,m,train
498,1263 74 7579 0 104 0 0 23 0,t,train
499,38 45 1962 696 1963 3770 249 250 318,b,train
500,1964 840 0 15 38 142 19 27 298 2170,b,train
501,0 5679 4525 0 319 7580 6 0 0 0,b,train
502,7581 790 577 5 14 0 0,e,train
503,7 3651 9 1338 1248 0 6 115 3771 1616 385,b,train
504,7582 4526 6 578 0 54 0 7583 948 494,b,train
505,64 76 7584 5680 5681 16 1935 5682 2448,e,train
506,0 387 1462 0 31 28 15 60 56 847 11 0 2,e,train
507,7 0 578 3196 793 574,b,train
508,370 652 96 605 18 3772 175 4 105 848,b,train
509,249 250 78 5683 1101 0 748 5 38 237,b,train
510,7585 3773 2775 10 4527 0 270 2695 5 110 1486 257,b,train
511,64 76 1458 901 2776 3774 151 5 14 2710 0 1 0 2,e,train
512,132 444 4528 5684 431 1187 0 269 4529,e,train
513,7 0 3149 3775 59 949 10 504 3197 7586 1886,b,train
514,1617 5685 611 1785 34 1 1055 59 1239 24 12 3198 2,b,train
515,7 7587 159 394 34 1 5686 98 221 6 627 4521,b,train
516,328 2777 12 114 0 6 5687 0 58 689 1786,b,train
517,0 7588 4530 1 345 37 347 675 102 40,b,train
518,128 3199 13 950 3173 932 0 191,t,train
519,1013 188 1918 4531 1 2171 837 4 2172,e,train
520,329 1374 7589 34 1 569 4532 18 1487 1083 10 2173 4533,e,train
521,5688 0 1184 3734 376 15 297 5621 1 3161 4 0 75 530 371 7590 2,e,train
522,5689 8 5689 565 299 36 1073,e,train
523,112 155 8 112 0 251 0 0 29 579 1618,e,train
524,46 50 8 46 50 1939 0 742 37 1619 5690,e,train
525,2449 42 12 237 0 0 4 53 1965,t,train
526,0 2396 1 397 2778 5691 39 4534 3776 4 2174 5692,m,train
527,7591 465 210 1 7592 1191 5693 387 951 226 2779 119 2175,e,train
528,7 242 1 7263 41 499 1 190 0 5694 29 0,t,train
529,7 0 440 1 658 210 6 12 2149 7593 4403,b,train
530,356 1021 7362 163 6 179 3777 1278 419,b,train
531,2176 18 0 5695 38 7594 3724 1889 152,b,train
532,12 88 55 729 3778 5 1787 10 2177 688,b,train
533,0 0 7595 13 342 0 0,b,train
534,112 155 8 112 155 3779 0 32 1102 7596 4397,e,train
535,0 3780 3781 794 3782 1375 5696,e,train
536,7 0 0 5697 7597 7598 0 7599 214 19 0 2,b,train
537,103 2450 934 118 7600 6 202 1279 9 44 952,b,train
538,7 5698 3783 1488 59 312 10 358 8 437,b,train
539,205 3784 20 7601 1 0 6 7602 401,b,train
540,27 1489 7603 13 3747 1280 61 1589 61 7604 7605,t,train
541,205 4535 1071 609 97 1022 1566 13 401,b,train
542,38 5699 1788 84 138 2178 2451 7606 795,b,train
543,267 415 8 267 415 0 20 1966 0 36 225 849 8 191,e,train
544,7607 5700 26 0 2452 1268 19 0 0,t,train
545,2453 375 159 99 29 408 9 348 2780 77 1018 26 2781 7608 1592 2,b,train
546,322 514 8 322 514 4450 1619 2454 36 27 124 1005,m,train
547,47 349 3200 1358 375 4 189 507,b,train
548,599 1490 204 3772 1366 285 96 7606 146,b,train
549,542 1023 4536 953,b,train
550,132 1789 2782 2115 2783 140 79 0 5701,e,train
551,7 5702 1 397 3201 5703 24 370 0,t,train
552,2683 3640 7609 1 257 79 107 0 1167 24 1192 2,e,train
553,0 533 0 519 69 902 533 0,m,train
554,2784 792 39 7610 4537 1072 339 3624 1967 5704 5 2,b,train
555,1376 5473 4538 468 320 0 67 0,t,train
556,47 536 952 104 500 1079 73,b,train
557,276 5705 1968 1 394 359 1085 662 796 93 4 1332,b,train
558,160 923 1193 3785 4 7611 20 1581 4 120 40,b,train
559,636 1024 455 25 1060 3786 3787 0 0 7612,e,train
560,629 7613 890 21 217 0 164 194 2371,b,train
561,5706 5707 3681 0 30 1090 32 7614 1002 3202 0 21 2,e,train
562,7615 2785 6 156 45 2786,b,train
563,31 28 8 31 28 1491 1722 2693,e,train
564,0 287 0 24 3788 4 3789 2455 1969 74,t,train
565,7 4539 883 1 5708 175 662 7616 903 33 181 954 54,b,train
566,4480 35 19 657 7617 0 884 4540 384 0 4 3203 9 5709 4 2,e,train
567,31 28 25 60 56 48 749 48 83 3790 63 1903,e,train
568,0 2675 0 23 1620 1482 182 306,b,train
569,5710 5711 1001 0 0 70 1103 2,b,train
570,1748 2179 1007 79 6 5712 9 5713 313 505 15 4446 43 2787 2,e,train
571,4541 218 325 10 550 1607 345 233 1970 5 7618,b,train
572,4542 4543 13 1971 4544 4545 30 280 2180 654,t,train
573,205 1377 7619 1972 13 3791 7620,b,train
574,38 1099 0 192 1 3204 240 5 2762 419,b,train
575,827 7621 1492 23 2788 303 9 294 7622,e,train
576,31 28 8 31 28 25 60 56 203 0 30 1782 2,e,train
577,216 7623 98 212 186 93 6 2456 204 7624 0,b,train
578,7 7625 253 3792 7626 39 7627 5714 3793,b,train
579,0 0 0 37 7628 0 4546 29 12,m,train
580,1621 1378 1622 1623 3794 4547 1493 15 1624 1281 9 1379,e,train
581,31 28 25 60 56 2789 1903 7629 199 141 71 1077 2,e,train
582,715 202 33 7630 1025 126 0 0 0,b,train
583,7 0 746 0 0 3205 4 12 10 7560 1372,t,train
584,122 335 631 39 3164 5715 221 68 637 797,b,train
585,31 598 183 458 489 11 4548 22 1379 7631 0 25 2,e,train
586,7632 0 2181 1380 2790 151 15 3795 3796 85 9 7633 1194 1026 2,e,train
587,3206 955 1282 13 522 2126 20 0 420,e,train
588,798 7634 95 956 7635 2791 4549 37 732 13 7636,t,train
589,3733 468 215 6 7637 0 2182 4425,b,train
590,5716 839 7638 451 1 361 93 0 26 171 1195,b,train
591,4513 1021 232 5 3797 3755 1725 1381,b,train
592,205 509 850 69 11 0 0 17 11 0 1022,e,train
593,2358 1382 17 0 1625 2358 307 3798 0 289 2,m,train
594,11 2792 2457 193 1244 3207 284 918 0,e,train
595,3799 1494 163 725 17 0 1196 0 0,e,train
596,7 0 3208 59 1239 159 65 1383 10 12 595 214 148,t,train
597,1790 1973 0 1600 18 0,e,train
598,580 349 1608 696 340 0 359 0 10 676,b,train
599,1626 421 16 1726 307 2793 32 27 2735 1283,e,train
600,493 236 8 493 236 0 5 1155,e,train
601,52 1461 57 2737 1974 37 2714 32 1747 3130 5717,e,train
602,638 0 519 23 0 0 25 89 0 7639 576 416 1464 49 999,t,train
603,81 4550 201 5 44 1001 5718 184 2458,b,train
604,376 5719 1452 3209 25 7640 898 344 36 796 654,e,train
605,1384 130 692 51 0 5720 227 7641 0 3800 2,b,train
606,129 139 60 56 139 60 56 1104 11 685 0,e,train
607,2153 1284 3801 5587 5588 13 2794 7441,t,train
608,0 0 0 4551 631 2459 26 393,m,train
609,7 242 7642 7643 0 75 0 711 1385 19 5721 5722,m,train
610,12 78 1743 6 100 851 298 0 3210 7644,b,train
611,218 2460 41 848 5 14 7645 1285 508,b,train
612,1174 7481 1975 771 1386 1245 1751 116 65 3211 4552 18 408 9 2,e,train
613,1627 3667 13 2705 0 4553 4554 16 4555 25 2708 0,b,train
614,1387 663 296 20 799 7646 1 0 2461,b,train
615,786 1027 186 5723 1 14 277 9 14 434 405,e,train
616,2462 2795 489 680 61 1090 3802 4 3782 0,e,train
617,12 158 1 1588 2463 1786 20 38 58 7647 2796,b,train
618,262 4556 1495 0 262 83 13 0 87 1722 13 52 2,e,train
619,368 481 2122 41 2464 9 0 0 6 111 3212 5724 24 1584 2,e,train
620,330 1976 101 0 175 5 467 243 541 2183 409,b,train
621,81 1628 1977 5 1608 12 1020 80 176,b,train
622,777 995 0 485 0 0 0 66 20 5725,e,train
623,12 747 33 41 298 694 116 0 7450 5726,t,train
624,148 833 5727 4557 0 7648 1 118 0 664,b,train
625,416 284 173 429 445 4558 4559 5728 0,e,train
626,0 546 14 7649 649 143 115 14 263 7650 206 4560,b,train
627,95 251 220 1160 251 220 117 1791,e,train
628,3803 3804 8 3803 3804 7651 684 5 109 9 41 604,e,train
629,293 1496 0 1792 1978 15 1979 0 5480 776 143 2,e,train
630,0 333 1247 1 7652 175 4 2465 24 2466,b,train
631,271 0 0 1067 1344 957 14 263 6 111 958 959 2,e,train
632,7653 2435 1096 1105 142 5729 852 9 0,b,train
633,144 1980 2467 5730 1286 68 1731 853 0 5 448,b,train
634,370 0 5731 192 1 4561 240 5 0 315 3785,b,train
635,7 0 370 3805 2797 4562 7654 658 557 3739,b,train
636,474 555 3806 131 87 0 71 7655 0,e,train
637,1981 1629 8 1981 1629 3807 10 7656 7657,e,train
638,0 0 1287 7658 7659 2468 2798 7660 1106 186 2,t,train
639,0 3213 7661 15 2772 1955 1276,e,train
640,81 3808 146 99 1630 2469 629 0 184 2428,b,train
641,46 50 2184 737 462 13 4563 0 22 3809 36 2799 2,e,train
642,216 492 101 3214 175 6 44 1982 5 375 2470,b,train
643,11 7662 5732 0 227 2800 107 0 18 1793 15 14 0 0 2,e,train
644,7 0 1 581 1983 1984 150 4564 3810 4 38,t,train
645,3215 0 7663 7344 3811 1794 5733 4 1589 90,b,train
646,464 5734 4 650 301 960 1471 648 1385 35 0 5 0 951,t,train
647,3812 325 1 838 27 124 4565 693 7664,b,train
648,46 50 8 46 961 648 612,e,train
649,7 7574 1485 1329 5 7665 3813 5735 292 263,b,train
650,5736 1769 266 3216 6 0 2801 0 40,b,train
651,160 1 257 3769 10 2802 5737 0 10 2398 14 3814,t,train
652,122 18 7666 1596 6 1178 1795 0 80 2803,b,train
653,7667 4566,t,train
654,12 346 1388 1 167 1631 187 264 101 171,b,train
655,2804 2471 5738 0 394 10 1497 0 6 62 0 24 2,e,train
656,100 1154 0 7668 10 0 0,t,train
657,131 21 527 1389 1445 527 0,e,train
658,11 1062 3815 4567 3217 0 9 331 0 1985 1 2,b,train
659,7 0 1782 2797 612 126 962 5 3816 2185,b,train
660,218 3817 192 1 1288 4 362 639 32 5739 7669 291,b,train
661,7 0 1 113 12 2769 494 0 10 34 1 3218 59,b,train
662,2674 3219 8 2674 3219 0 0 5740 7670 13 1587 1498,e,train
663,2472 2805 3693 0 104 87 3220,e,train
664,7671 0 663 7522 4392 20 697 800,b,train
665,169 1107 4568 22 801 904 13 1588 396 1197,e,train
666,7 7672 942 872 5741 1 7673 172 1578 488 82 1268 9,e,train
667,1333 1289 3221 25 722 1986 106 58 538 67 490 2,e,train
668,0 963 2411 0 3222 1158 10 879 723,b,train
669,1290 28 8 1290 28 301 1390 0 10 878,e,train
670,0 123 7674 85 3818 558 7675 212 4569,m,train
671,3223 1627 7676 3819 0 7599 18 843 308,b,train
672,0 472 7677 215 180 0 2473 7678 40,b,train
673,11 0 8 2148 72 5574 5575 940 10 3820,e,train
674,5742 5743 162 398 2788 620 61 1796 1797 1924 7679,b,train
675,7 5744 885 210 165 18 4570 3821 319 0 2163,b,train
676,4571 964 17 4572 5745 0 16 12 4573 406 410 407 2,e,train
677,1723 0 7680 1 0 2474 33,m,train
678,243 0 3822 1632 291 10 5746 852,b,train
679,31 28 140 79 43 4485 1600 4 0 5747,e,train
680,1263 0 17 0 7681 16 772 61 5748 2475 13 0 66 2476,b,train
681,31 3224 60 56 325 13 3225 0 97 372 7682,e,train
682,4574 0 8 4574 0 3192 350 441,e,train
683,7 5685 611 1078 243 3814 0 4575 4 0 211 108,b,train
684,3226 34 10 1987 374 5 1354 0 7683 3227 965,b,train
685,156 1198 77 750 202 505 4576 5749,b,train
686,11 3228 4577 173 720 366 5750 36 11 0 0 4578,e,train
687,361 3823 2447 1 1798 14 2131 119 9 3114,e,train
688,1163 7684 1799 4579 1023 1800 22 0 1499 0 3229 1291,e,train
689,698 3230 1028 534 1487 9 1988 24 996 1448 7685,e,train
690,340 3824 42 404 237 0 4 7686 3231 40,m,train
691,1190 726 5751 1 5752 5753 10 936,b,train
692,3825 665 232 0 461 0 924 536,b,train
693,1989 3826 7687 158 1 63 3232 29 2477,b,train
694,23 372 16 5754 498 7688 23 1755 5755 0 25 23 7689 7690 2,e,train
695,5689 1762 32 0 0,e,train
696,7 0 33 0 51 1 2171 3827 212 774,b,train
697,5756 0 14 0 0 9 772 832 19 0 854,e,train
698,463 4580 398 0 0 2478 9 7514,b,train
699,7 0 1292 2394 2721 1 652 1293 24 5757 5758 2,b,train
700,12 33 98 5759 2744 1 658 0 3233,b,train
701,0 2777 179 0 6 1889 1021 0 163 40,b,train
702,81 7398 1053 855 1732 1354 2186 1890 5760 80,b,train
703,3234 820 0 24 12 388 223 5761 281 7691,m,train
704,12 261 456 55 326 167 26 905 409,b,train
705,198 2778 5691 559 699 7692 29 0 856 1294 365 82 2,m,train
706,293 640 2774 84 176 6 582 3235,b,train
707,1495 0 26 7693 2187 227 4581 6 19 1633 35 3828 39 3148 2,t,train
708,474 555 5762 2479 2480 4 41 4408 5763 1634,e,train
709,1013 13 0 7694 0 2806 1801 35 53 2457,e,train
710,666 802 13 0 0 1950 3829 1029 67 7695 182 2,e,train
711,7696 0 1336 7697 15 52 2140 1271 85 5 3236 0 6 111 2,e,train
712,892 269 8 892 269 1 2807 383 5 4582,e,train
713,11 3830 7698 7699 4 14 0 7700 0 79 19 5764 94 4583 1 7478 2,t,train
714,0 4 296 1 342 449 156 5765 3831,b,train
715,7701 5766 366 7702 2188 1 1463 466 180 4399 5767,b,train
716,0 630 234 795 6 837 7703 5 657 541 3832,b,train
717,130 1990 781 11 217 361 7704 5768 0,e,train
718,95 7705 2189 82 7706 4 5 4584 4585 0 8 339 1363 26 355 2,e,train
719,160 248 343 3833 13 999 69 3833 13,t,train
720,874 168 2190 258 17 0 207 1635 13 436 23 5769,e,train
721,1339 1238 957 14 7707 10 3834 6 62 3237 85 9 3727,e,train
722,2191 4476 109 10 834 688 9 1450 93 145 9 2192 437,b,train
723,166 1295 16 56 789 0 104 1917 0 1991,m,train
724,0 0 0 49 11 0 199 83 2193 13 203 89 1760,b,train
725,452 2808 158 4 0 102 5 0 638 40,b,train
726,1470 162 168 1603 5770 1729 17 4504,b,train
727,102 54 7708 583 4 1161 1328 7709 1015,b,train
728,160 168 1108 23 228 304 13 1956 5771,t,train
729,81 0 38 741 1630 700 4586 0 181 34 5 179,b,train
730,1734 681 335 290 853 1109 26 0 7710,b,train
731,350 4587 1992 3238 111 121 0 79 0 75 0 1 0 0 9 107 2,e,train
732,701 2809 5772 7711 5773 1296 1 847 1391 613 803 35 54 0,m,train
733,2810 4588 841 1297 225 5774 7712 1492 1392 247 32 2,e,train
734,7 5775 5776 2127 5777 47 7713 2811 12 1602 7714,b,train
735,0 8 1393 7715 4589 16 46 50 7716 1749,e,train
736,414 609 69 13 3239 207 3745 869 23 3745,t,train
737,906 4590 2812 7717 1394 0 1110 5778 7718 6 111 857 14 2,e,train
738,52 255 8 52 2813 824 4591 0 2814 262 332,e,train
739,0 9 14 0,t,train
740,21 160 876 69 0 30 0,t,train
741,1617 0 5779 4592 7719 6 0,b,train
742,1478 3240 135 3835 0 606 7720 533 2815 299 17 141 1395 4593 0,e,train
743,7721 55 372 0 4594 85 5 327 271,b,train
744,133 2135 7722 0 21 0 125 20 23 5680,e,train
745,1775 18 0 178 667 0 6 580 1615 702 5 98 676,b,train
746,11 1991 0 3241 5780 950 16 11 3836 0 0 821 0 2,e,train
747,216 1976 662 0 3837 101 7723 175,b,train
748,103 230 558 1993 1802 26 741 68,b,train
749,1481 2194 301 19 0 5693 26 0 2195 24 1391 2782 2,e,train
750,1617 288 966 1396 414 1 5781 0 7394 39 2,t,train
751,1156 1893 608 66 49 5782 262 4556 821 37 52 255,e,train
752,38 45 408 2428 6 1963 184 467,b,train
753,463 4580 2723 1030 10 3838 7724 5783,b,train
754,7364 2147 0 51 6 7725 1 63 2196 1636 40,b,train
755,64 76 4595 1792 4596 385 7726 29 884 1500 3839 1031 1 19 2,e,train
756,71 5784 0 18 632 39 0 1087 7727,m,train
757,2365 3643 33 432 3190 7728 5 1787,b,train
758,64 76 2816 2817 0 92 2481 0 16 266 2818 183,e,train
759,4597 499 1 847 355 1951 0 53 0 116 65 4598 1 2,t,train
760,5785 51 1298 7729 5 0 0 45 1460,b,train
761,5786 5787 8 5786 5787 5788 379 100 3840 58 2,e,train
762,498 967 1152 3841 4599 403 3084 143 7730 62 1501 190 2,e,train
763,3242 7731 15 0 5789 1106 7732 5790 2197 171 10 5791 2,t,train
764,0 4600 0 379,b,train
765,7 0 785 0 6 51 26 68 2198,b,train
766,0 7392 5566 2398 3684 3685,t,train
767,38 45 1994 1109 26 467 0 541 0 151 309 93,b,train
768,804 907 389 390 1455 1456 121 832 1032 0 96 0,e,train
769,1748 2179 35 0 5712 0 9 5713 4601 3243 15 116 65 2,e,train
770,2482 311 291 13 27 240 61 306 5792 1581,b,train
771,1013 1502 486 545 0 1076 142 0 7733 560 1569 2,e,train
772,7 7734 7735 652 2707 3842 1 3719 751,b,train
773,46 50 8 46 50 920 792 2819,e,train
774,7 242 3244 968 96 3698 4 280 8 4602,b,train
775,370 181 5793 1982 958 0 2483 5794 3843,b,train
776,2199 7736 0 0 380 180 1033 679 40,t,train
777,969 2820 1397 1179 1803 11 641 32 2440 20 0 5725 2,e,train
778,7 844 3844 1 581 1299 9 7737 991 735 4 114,b,train
779,573 1637 8 573 1637 5795 36 90 3845 17 4603 2,e,train
780,1910 4604 4436 16 0 25 4605 248 3846 131,t,train
781,2114 2138 37 1607 1743 6 12 7738 2475,b,train
782,329 1374 92 2484 3245 0 36 4606 805 3246 1591 72 2,e,train
783,7 0 15 2145 1 1995 4607 59 1 3247 7739 1996 499,t,train
784,7 0 3847 422 496 5796 34 7740 3248 45 165,b,train
785,343 5797 19 7624 0 5798 2686 970 0 1390 0 1268 9 2,t,train
786,2200 7741 31 28 1443 7742 75 0 651 5747 1 4608 2,e,train
787,2201 88 55 1 584 5799 209 75 109 1 408 48 2,b,train
788,64 76 393 75 771 2485 24 133 185 18 1997,e,train
789,698 1300 8 698 3230 1744 7743 22 1091 2160,e,train
790,166 1241 1 7744 10 7745 67 0 1398,m,train
791,90 206 5572 4577 0 25 0 3668 0 5800 0 2,e,train
792,7 5801 785 2142 1075 1918 3135 6 1463,b,train
793,258 3848 12 3129 949 29 593 19 908,t,train
794,3221 8 1503 703 1252 20 3249 1998,e,train
795,112 155 8 112 155 7746 13 203 411 13 1504 20 56 401 466,e,train
796,283 0 5802 2202 117 391 0,e,train
797,414 0 475 1111 271 1901,b,train
798,452 2161 1301 2120 10 3849 572 6 0 4482,b,train
799,0 1199 4 1764 4 1254 554,e,train
800,1638 0 29 5764 6 19 712 116 190 19 4609 0 1268 9 43 0,m,train
801,1639 704 486 2410 1071 16 207 4610,b,train
802,388 806 0 0 14 0 5803 0 0 29 7628 2,m,train
803,3850 84 7747 45 165 1999 360 5 96 7748,b,train
804,74 1 847 4 0 1804 109 1 2166 74 2821 7749 637 435 4 2,t,train
805,343 0 82 0 14 12 6 0 2486 1 1640 355 0 2,t,train
806,21 474 555 570 20 7750 25 1481 5659 53 7751,e,train
807,100 1463 3135 726 1075 0 0 1 0,b,train
808,3851 3852 0 136 0 3250 1200 57 1581 0 40,b,train
809,347 4611 1262 9 41 7752 1468 2363,t,train
810,3853 5804 177 2727 1388 1 3854 622 226 348 408,b,train
811,773 239 0 18 7753,b,train
812,3659 3855 32 5518 1905 42 89 461 1 436 585,b,train
813,2386 2387 1454 1163 7754 7755 2487 2000 21 23 0 2,e,train
814,0 0 7756 0 1287 2488 384 85 9 4612 1505 2,e,train
815,4613 487 2489 20 0 13 11 971 654,e,train
816,7 0 0 108 24 3805 1641 327 55 234 2401,t,train
817,2484 3245 220 543 994 90 21 2490 25 0 3251,e,train
818,4614 7757 1034 1769 22 3252 32 551 1903 22 1450 247,e,train
819,0 7758 895 134 3707 4615 35 126 0 19 0,e,train
820,5805 8 1642 953 822 5806 1 280 3242,b,train
821,4616 123 0 1468 29 5807 2001 1 0 4566 15 0 19 2,t,train
822,7 5808 33 270 5809 10 0 4617 1 12 4 292 0,b,train
823,160 4549 379 4618 0 23 5810 0 17 2491 7759,t,train
824,122 201 26 44 3688 12 885 3137 68,b,train
825,4614 7760 8 67 2791 22 4614 7760 61 1034 1769 22 3252,e,train
826,61 148 1112 2203 1 972 0 71 2204 7761 0,t,train
827,752 1643 8 752 1643 7762 153 791 2492,e,train
828,46 50 92 11 2822 3253 0 183 745 0 2205 2,e,train
829,7763 7764 45 99 137 575 360 4 547,b,train
830,122 201 5 621 10 3856 3254 316 12 68,b,train
831,194 7765 130 0 10 1644 5 5811 3255,b,train
832,0 54 579 0 7766 15 107 0 0 95 753 7767 0 2,e,train
833,0 5812 2002 4619 58 0 17 0 1183 0 0 0,t,train
834,5813 7768 141 272 2823 37 53 7769 196 313 164 2824,e,train
835,5814 3857 0 0 9 0 459 0 7770 4620 2,b,train
836,31 28 2122 0 1600 6 62 15 60 56 2171 884,e,train
837,843 308 7771 4621 3256 1627 532 2825 642,b,train
838,7 0 423 3212 151 0 1343 10 12 3181 442 4 70,b,train
839,144 288 3257 210 3858 75 146 400 349 4622,b,train
840,7772 0 5815 49 575 1 1597 247 37 0,t,train
841,5816 3859 465 354 10 3860,m,train
842,1099 1805 4623 550 1607 345 5 179 3777,b,train
843,2154 3258 8 2154 3258 0 411 13 3861 3259 22 27 683,e,train
844,129 139 127 1645 139 127 25 157 3862 1722 0,e,train
845,53 1271 2814 0 7773 0 94 123 397 0 0 2,t,train
846,677 776 7774 3863 0 0 17 3864,e,train
847,1265 449 665 5817 2206 32 2481 534,e,train
848,2493 2826 0 10 0 3260 4 3865 15 2494 4624 18 829 1012 9 2,e,train
849,3206 920 3261 1 712 2187 24 2495 3866 420,e,train
850,3223 5818 5782 0 29 2496 10 0 0 664,t,train
851,586 45 690 151 1 101 0 0 4625 1166 151,b,train
852,0 7775 0 0 0 5622 4486,t,train
853,31 28 13 0 260 7776 3262 5819 0 37 0 2,e,train
854,3795 4626 1806 2827 29 0,b,train
855,7 7777 2003 27 124 718 5567 10 12 114,b,train
856,1302 665 0 162 180 793 1033,b,train
857,0 0 14 105 803 5 0 4627 2497 387 0 19 557 4628 2,t,train
858,7 7778 181 451 662 0 5820 1934 0 903 0,b,train
859,1089 1 342 697 10 0 73 4 721 0,b,train
860,0 3867 21 4629 19 1620 9 754,m,train
861,1399 69 380 5 0 10 14 0 69 614 705 19 655 18 675 526 2,b,train
862,0 7779 1 1605 0 66 6 2207 1635 3868,b,train
863,194 7780 0 5821 1 5822,b,train
864,293 640 858 192 0 5 1646 2208 77 162 152,b,train
865,7781 11 2725 132 444 1604 2468,e,train
866,643 3869 89 142 0 58 3241 1011,b,train
867,0 384 668 510 93 5 2469 3263 492 101 0 178,b,train
868,0 7782 24 0 1807 5823 9 0 0 403 2,t,train
869,856 1506 2828 5824 0 5825,t,train
870,363 7783 0 320 2209 6 179 0 4630,b,train
871,446 1181 7784 2498 135 777 995 61 1464 61 2829 2,e,train
872,244 321 2004 5826 0 1067 0 2830 0,e,train
873,157 208 8 1808 15 157 208 2166 660,e,train
874,2005 231 119 8 876 7785 511 909 10 701,b,train
875,3264 3265 4631 339 4632 0 0 0 4 470,e,train
876,1113 1647 8 1113 1647 3266 2210 2831 3650 30 597,e,train
877,0 1064 5827 0 10 2143 12 3870,t,train
878,807 502 0 9 0 25 1400 276 601 4520 21 2,e,train
879,1809 2499 8 1809 7786 1507 1 3267 0 9 5828 5829,e,train
880,60 56 8 31 28 15 60 56 109 10 1303 197,e,train
